date,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
2000-03-03,34.6573,54.1368,40.1875,51.2937,60.3466,71.4553,65.818,56.1282,53.0654,50.4662,44.186,33.7791,45.2106,49.4353,43.2603,46.2497,32.7749,41.0318,41.152,47.6552,52.1431,55.8769,61.7749,45.9646,44.9919,53.261,56.9567,64.7781,53.2214,53.4653,58.8233,31.0502,46.6121,58.9857,37.1761
2000-03-06,33.2918,48.4219,38.0659,49.5714,60.744,65.6982,65.5511,49.3731,62.3675,48.5832,46.4157,34.6429,45.6616,46.3608,42.8587,38.1685,28.6237,36.8885,42.3798,51.2901,51.2536,51.338,57.4061,39.4119,47.4955,52.0065,54.0146,60.8341,56.5556,55.7618,55.7855,30.325,43.2628,56.4291,38.1995
2000-03-07,33.1735,40.9911,37.9353,46.1511,57.4625,60.5531,73.2044,47.695,60.9247,50.584,41.5049,33.7765,29.3323,39.9635,42.0846,38.9784,30.6502,33.5703,38.1148,50.7716,53.7578,51.7244,53.875,36.0649,46.4939,47.4721,64.6948,60.1545,64.8493,56.5136,53.5934,26.9767,39.7123,57.46,41.4634
2000-03-08,43.8665,42.2684,34.6402,49.3028,52.2682,59.8529,66.2709,50.7783,61.7148,48.463,40.5692,34.4527,25.7157,50.0914,37.6975,41.7192,35.2533,34.5834,40.5098,47.6766,54.8942,53.8845,54.7695,41.2507,39.1204,45.8532,62.5811,63.7687,57.4442,55.0476,53.4073,30.2266,36.202,57.4421,35.9833
2000-03-09,42.9271,44.5073,37.3831,50.3244,56.8404,60.5325,67.1678,53.1638,68.7141,49.7724,44.089,44.2166,26.4167,57.87,40.7116,47.9783,46.8374,30.2081,49.1503,53.0623,54.8829,59.1146,63.4346,45.8449,48.2432,44.5503,64.8367,66.8982,60.3202,61.2018,58.2324,35.1797,34.1929,58.4952,37.2811
2000-03-10,45.4748,46.853,33.4007,49.0907,52.63,53.2113,60.557,50.7749,59.6245,50.5388,43.6995,44.2545,24.3,59.503,40.4636,49.8781,46.0679,31.1423,51.8435,46.4353,51.9849,52.7791,65.3549,46.4793,45.9106,47.8758,58.6493,66.1529,52.3731,58.5503,55.1799,37.8595,30.8,53.4913,38.959
2000-03-13,45.3921,47.1501,40.5553,52.4558,53.2124,54.6427,63.8149,54.2584,60.4157,49.6957,46.8125,41.5524,28.3085,57.5225,46.8558,46.9922,43.8749,29.0197,57.6495,49.7916,52.3924,51.1801,62.3046,49.5478,47.6521,43.6572,56.9431,66.1732,47.7613,58.4488,51.9125,38.7362,30.623,54.9212,40.6424
2000-03-14,41.168,50.6351,38.7814,49.4452,45.0167,48.2505,56.4885,53.4912,60.0188,49.904,45.876,39.4111,27.3987,54.0178,45.9558,42.4214,48.699,25.9411,47.9834,47.2528,49.5209,52.6795,50.2214,47.5952,47.6729,38.0794,58.9838,55.9243,52.9114,51.2892,41.9733,32.9681,33.0135,42.1168,40.8277
2000-03-15,49.5669,55.7305,48.0892,59.726,38.7543,50.8427,61.3367,59.9073,58.3396,59.4686,53.6937,45.5293,31.249,60.5151,59.8193,47.4747,55.4814,36.5546,55.24,52.9389,58.5567,60.7418,49.8245,51.5965,57.6364,44.0455,64.325,50.7368,57.4269,56.7564,38.5029,42.2402,42.6751,42.5708,47.9204
2000-03-16,58.5319,64.3587,50.8071,70.371,47.7497,64.712,66.5466,67.4523,69.1521,62.4849,62.4635,59.0971,45.141,68.3306,62.9143,51.5563,63.1378,50.9602,63.0731,63.1306,63.6838,63.749,57.7847,56.3904,66.5269,56.0456,64.5928,59.6651,51.9315,66.4028,46.4778,51.8133,43.5094,50.026,55.6575
2000-03-17,51.4906,54.7053,57.7068,69.8516,48.8071,62.5588,73.4858,67.8376,68.6406,56.5787,59.2111,57.8179,45.7793,64.9446,60.9291,53.0452,57.2039,46.4271,58.0571,66.8913,60.833,62.2724,61.7743,54.8571,65.9589,57.971,61.4082,59.1283,53.4014,65.4995,48.8338,52.1528,53.0516,52.4767,55.3973
2000-03-20,48.9738,52.5536,54.4074,64.9289,46.2223,57.1665,74.877,66.9949,63.9553,56.8177,59.8008,54.9917,46.255,59.155,59.3963,45.7862,54.0,48.3707,55.219,60.045,60.7854,60.4256,59.8582,53.6117,64.4441,61.5664,54.8101,26.1315,50.6933,61.0905,43.3629,45.813,52.2675,49.7029,51.6227
2000-03-21,51.8031,56.326,51.7422,72.4189,50.5058,58.5348,74.851,72.7532,63.5505,55.5138,56.4597,58.7788,50.6151,61.6703,61.1638,54.1956,61.0922,52.5101,57.1469,66.4847,64.231,64.7005,61.2278,59.6496,68.8378,69.9707,59.8548,28.734,58.3607,66.7653,53.3985,49.7572,54.5454,54.8419,53.4842
2000-03-22,49.7918,49.9071,44.8241,71.2319,51.8689,47.5549,72.6422,70.8752,59.1324,51.5737,53.8331,59.2447,46.8013,60.9952,58.8634,55.8768,66.397,50.3619,53.8807,67.7281,62.9168,70.0152,64.6665,55.0973,68.9537,71.0353,58.1496,28.9582,62.6105,67.4934,55.9971,48.063,53.1388,64.8279,57.845
2000-03-23,55.4424,49.4634,45.4687,75.3828,58.5225,52.7213,75.1357,68.9162,64.3683,56.1974,57.4178,61.8753,49.32,62.1366,60.3113,66.7407,63.4671,53.2754,58.874,73.0202,61.3898,66.3813,71.6893,59.3765,72.4824,77.2337,57.174,28.3333,60.6778,73.5704,31.8364,49.9179,51.212,63.4891,65.8475
2000-03-24,53.2281,53.7259,44.8034,69.3867,58.3639,53.0137,74.3111,67.3612,60.8603,51.6906,61.1779,62.5529,45.3144,55.8471,55.3537,65.7151,59.3478,53.4307,51.2875,66.1585,56.6027,51.6265,67.658,65.7279,68.3135,77.2082,56.3308,28.8112,58.7099,70.049,32.2869,45.4207,50.4735,62.7243,65.2751
2000-03-27,40.4629,48.7978,44.4428,66.3915,55.3972,50.0613,74.0249,69.2027,61.0937,46.5199,58.175,58.255,44.1925,51.173,56.9541,57.3882,54.6833,46.8924,49.0838,61.3624,46.2613,46.7525,67.0356,69.098,66.9413,77.4229,46.7079,24.1696,59.5253,63.2913,29.9478,36.7241,51.6933,58.4129,58.9635
2000-03-28,39.5548,49.0164,42.3271,67.2922,50.6441,48.4699,66.7836,63.8619,60.062,52.2144,61.8781,59.5598,53.3649,52.8724,62.5603,52.3672,59.8478,49.745,57.1296,60.8666,42.5517,48.9197,57.0411,62.5876,65.067,75.1418,57.5806,21.9343,61.0757,60.4029,27.9368,34.4495,51.7493,55.4273,60.6934
2000-03-29,41.2911,53.6889,39.7109,68.7971,44.0652,46.1041,61.5178,68.5093,64.2556,52.6616,61.9833,62.3722,58.4638,55.1142,68.9385,53.1961,61.2414,47.7424,60.6221,59.1184,48.1326,48.2081,49.3586,56.0969,69.8517,76.1318,61.6623,42.4662,64.7979,59.4741,26.6637,42.8451,54.14,55.4534,62.4747
2000-03-30,44.1816,52.2405,56.5164,70.6253,41.6295,37.0717,62.1357,61.9814,62.0821,58.0158,62.3318,65.5969,54.6062,50.7999,69.0768,45.5675,54.8591,42.8758,59.7208,51.6406,45.4817,46.4231,45.0834,60.9384,66.4345,68.0293,56.2983,35.0156,68.6821,52.0578,24.6854,44.9805,59.7268,42.9918,58.7485
2000-03-31,49.4934,57.9186,52.1097,67.4641,37.7526,37.896,63.9384,56.6757,55.3247,63.8389,71.1077,69.3959,44.6807,53.3503,71.4529,47.1678,47.814,41.6316,59.5912,49.1841,43.725,41.9254,43.8587,55.2287,59.6304,63.1706,55.6758,38.287,69.1336,51.1712,25.4172,41.6544,56.9497,42.6475,56.6624
2000-04-03,46.3857,61.3643,61.122,65.8436,36.0603,46.1909,63.4434,64.4111,59.3967,58.9952,71.0212,71.98,51.5615,57.6967,69.4288,32.4718,58.419,43.8148,63.7166,48.2344,50.5307,47.6296,46.1434,56.4778,62.8666,62.6833,58.5076,34.8572,66.329,52.5554,39.1055,49.4626,58.5376,45.8869,53.7868
2000-04-04,47.004,56.0804,55.4826,61.5764,45.6187,47.4222,66.9721,58.4169,56.8663,64.4606,68.4138,61.8952,54.5631,64.7183,69.4666,33.6782,57.2082,42.5298,65.5646,49.5779,57.529,62.1149,56.7216,53.5487,56.24,58.6883,59.2619,44.119,58.311,59.8273,47.5513,54.1613,55.0316,50.0449,48.34
2000-04-05,46.3588,51.7054,56.8273,61.158,43.5715,44.2657,62.2921,54.7488,49.4145,62.0112,70.462,56.2103,52.6952,62.1513,63.2335,35.3427,56.9917,39.57,68.5013,51.0592,49.9012,69.9585,53.426,54.0639,54.4215,58.5393,53.8612,43.4299,52.416,60.1201,46.8478,53.1458,45.9192,52.6847,48.6267
2000-04-06,48.0232,54.0535,55.4639,60.2182,49.8445,46.0001,63.338,59.7158,53.465,61.8731,74.6585,56.5731,53.9126,63.3506,66.2427,33.4155,53.3606,42.2432,61.5551,51.4665,49.9012,60.4135,56.4722,52.0685,57.2968,62.0582,53.4687,44.3512,52.4084,61.4417,46.867,51.617,41.8379,48.5221,45.7812
2000-04-07,45.4856,49.406,54.3522,57.7503,58.0679,50.3111,61.925,56.374,49.6953,61.0575,75.7312,52.5378,52.9857,60.5196,67.0977,36.2056,50.344,38.7403,59.0606,53.0319,49.7108,56.1818,63.3461,52.8363,46.6102,60.2338,49.1949,58.2193,43.4672,61.6282,50.9387,49.1286,39.7105,52.5488,45.0218
2000-04-10,47.3355,47.7233,51.0905,59.1078,54.4441,54.5701,65.9592,61.0831,48.879,62.5101,76.7258,46.2162,61.4179,60.7081,68.0914,34.7191,50.809,37.8044,57.8429,56.8929,44.5324,58.6251,58.8557,47.9567,51.5489,61.2207,49.0569,52.5011,35.5915,60.3661,47.5996,44.6121,33.8092,51.6449,48.8228
2000-04-11,43.6133,52.5791,55.8174,63.1303,55.3615,56.2536,68.0184,66.793,53.7463,60.9893,79.2708,43.446,69.2692,57.6689,69.256,31.5908,54.8496,43.8827,64.0512,54.8382,50.6541,62.5366,57.2204,49.5527,57.4773,64.4623,51.4473,49.5101,41.6793,61.3686,41.4976,46.8688,38.8089,44.6743,50.1291
2000-04-12,41.7178,46.3249,47.8684,55.3306,49.1001,47.3526,52.5339,59.0164,47.9686,58.9331,77.6883,40.4478,62.5757,57.5293,69.5179,34.6177,43.8505,35.6749,53.6525,43.9687,48.4158,58.0704,48.7112,43.4775,46.2017,53.3007,45.0541,48.0901,40.4319,51.2635,44.9141,42.4512,47.8412,43.3635,47.4547
2000-04-13,38.6322,46.6256,50.4787,60.4523,42.7818,48.5865,42.7643,56.8355,45.3854,47.2288,74.8135,48.4951,61.7161,53.5717,65.5857,29.4871,41.8795,35.9777,46.7912,42.8492,39.4153,56.8821,36.9899,38.3697,47.7244,46.5795,41.1888,35.4114,39.809,38.8483,31.8763,30.8154,47.554,41.0205,47.7305
2000-04-14,39.0302,49.3344,44.428,51.9187,37.8994,39.9873,44.6648,48.5536,42.9998,42.1541,72.8281,40.4203,55.4373,54.2199,66.9787,28.529,38.3586,39.7008,41.8231,39.6193,47.0709,49.2588,33.6361,30.1255,49.0404,44.5524,41.5317,32.2488,40.8929,35.1115,31.0772,31.5101,46.6259,37.9605,42.1638
