Date,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
1993-02-02,11423500,45584000,1251600,1416800,97473600,2091200,3359600,14188800,4375800,10541600,64544000,10696000,3710800,1596300,4588400,1233600,15783800,70371200,4208000,27243600,2364400,191600,2020800,3932000,569100,4803200,3209600,1275000,1536000,674400,7467400,504400,4924200,643800,2081500
1993-02-03,12203500,66046400,2371600,3037600,77529600,3908800,5699600,10593600,5571900,12790400,100979200,7908400,5129600,2324100,2707200,2900400,12326600,71728000,5817600,37394400,2091600,1142400,2406400,3097600,878300,6535600,5537600,2013600,1504000,942000,9894900,783600,6203100,2643600,1673100
1993-02-04,10435700,52038000,2601400,3324000,83253600,2073600,4631600,9374400,4836600,9488400,171360000,6658400,5781600,3925500,3996400,4122400,8004200,124214400,8329600,20656800,3082800,1234000,1932800,2800000,1024200,5763600,4278500,2251200,1309600,1992100,12681700,599100,6387900,4291100,2873400
1993-02-05,9222000,91904400,2420000,3313600,205603200,3885200,4625200,16419600,5060700,12586000,141500800,6490000,8323200,5154300,3130000,4561600,7077800,177216000,12684800,23649600,5013600,369600,2020800,2696800,1066200,7206400,4243200,3351600,1137200,1981700,18861400,420000,6163200,3371000,3221800
1993-02-08,5059800,70268800,2594400,1189600,131868000,3173600,6978800,15696000,5786100,10330000,119747200,4230000,5872800,1293300,2394000,2681200,6084400,92665600,12316800,23893200,3788000,1156400,5531200,1540000,896400,4298000,2977500,2241900,841200,656800,13266600,302600,5402700,1915700,1179200
1993-02-09,4803100,59665200,1862800,1307200,150444000,2360000,3283600,11180400,6340500,14322800,166931200,5131200,4934800,2384700,2791200,1898000,5784800,64550400,10928000,16869600,2285600,281200,2118400,2080000,576100,4932800,3701500,1561200,1277600,381100,11439800,270600,4746600,1678000,1516100
1993-02-10,5551000,67071200,1972800,2071200,131364000,2539600,3584400,12478800,5548500,14409600,146563200,4556800,4782400,2068800,1763200,2120000,6864200,39193600,13228800,15680400,1668800,151200,2060800,13310400,801100,6403600,3477000,865800,1245200,630400,11342900,217500,4317000,921600,889400
1993-02-11,7476800,42067200,3512600,1112000,46310400,1770800,3760400,10106400,3414900,12374400,91852800,7104400,5831200,2583900,2102400,1580000,5995600,31635200,5120000,13128000,2196000,244400,9294400,7108800,694000,8712000,3771100,1197300,2051200,714300,10078100,188100,5810700,1744400,1484400
1993-02-12,9821500,68849200,2658000,2405600,75916800,1893600,3442800,8835600,3009600,6433200,61459200,4918800,3587600,2259300,1849600,881200,5016000,34752000,5904000,8552400,3740400,538000,26057600,5144000,577200,5415200,2791300,1656300,1726800,305600,9449200,247900,4796400,1170600,1300100
1993-02-16,8340500,101934000,4152600,3858400,228103200,3065600,6701600,23343600,23229900,11937600,194908800,11484000,9508800,4684800,6090000,1852400,10724400,91180800,36390400,28468800,4177200,1332800,25009600,5431200,1858600,10985200,5706700,2712000,1369200,1675900,17385200,434100,9390900,1876700,1482400
1993-02-17,6756700,62395200,2085600,2675200,309650400,2889200,5484000,18730800,12391200,8032000,156316800,10429600,7169600,4813200,5261200,2180000,9174600,121913600,23968000,29305200,3192800,135600,27227200,5513600,891600,9274800,4563000,2073600,1502800,1851300,40754600,223500,10804500,1998500,1608800
1993-02-18,7469300,70030800,3011400,3110400,216511200,2466400,6236800,29344800,11342100,8332400,167945600,10274800,7348800,3295500,2898400,3194400,8465000,138553600,14636800,28743600,4173600,650400,18908800,6932800,1091800,9714800,5376700,1444500,1819600,1359900,33336500,393000,9753900,1714600,1590300
1993-02-19,5861500,44450000,2102400,2276000,82569600,4020000,9307600,21496800,6539400,7657600,131974400,13322000,9060800,3911400,4471600,2925600,9102000,97094400,9024000,49737600,4220800,163600,15315200,5163200,1457200,8561600,5723800,2234700,1544400,2793500,15711700,225000,18028500,1074800,1994300
1993-02-22,4557400,24690400,2217800,1625600,97041600,3364400,7378800,15975600,14991300,7544800,106172800,16480400,5621600,2483100,4566400,1260000,9807800,76256000,13878400,34784400,3118000,1353200,29467200,4312800,1227300,11488400,3700200,1469400,1121200,1140100,11307700,320200,28360500,1023000,1069300
1993-02-23,7423700,48518400,1595200,1938400,141307200,2398800,6348000,17748000,28774800,6755600,83292800,12177200,5737600,3613200,4053600,1621600,9224000,105974400,29548800,29001600,2630400,984400,28924800,2716800,1069400,13950400,5262600,1152600,1204800,714700,12442100,243300,28441500,1148000,798600
1993-02-24,5077300,71640800,1685800,5100000,118555200,1918800,3684800,12176400,16937100,7446000,133068800,13063600,5016400,2629200,3235200,1734400,7753400,77548800,13801600,26046000,3281600,667200,25040000,707200,1138700,10124800,3533800,1160100,892800,651400,18107400,597100,16178700,1080500,801400
1993-02-25,5006300,41806800,1543800,1560000,85680000,1652800,4029200,10107600,10759500,10568400,136691200,6685600,5907600,1738800,4350400,919200,5727400,60806400,7836800,16596000,1958400,255200,12419200,2344800,788200,6551200,2429000,648900,1416800,1674900,14018800,215100,11649300,1397000,551600
1993-02-26,4765100,73721200,1351800,2514400,68911200,2032000,5196400,14098800,5814000,12123200,127846400,5227600,4832000,14774700,2338800,880000,3510200,29833600,8534400,14996400,2714000,610400,2747200,1353600,813200,8569000,2163400,848100,1445600,1183500,8644100,233200,9638700,1413400,378000
1993-03-01,2811100,29825600,2376800,1964000,56433600,1497200,2918400,12110400,7136100,10496800,97376000,4780000,4890800,2642700,1771600,626800,5676600,26432000,8412800,11988000,3236000,304400,8313600,1292000,913800,13651000,2267800,1051500,724000,1124500,12181400,107000,11568600,800200,848700
1993-03-02,6507200,36923600,2899200,1990400,92714400,2284800,4580800,17294400,8129100,7140800,94083200,6370000,7120000,2373000,2681200,800400,4676400,38380800,11456000,17457600,2758800,443600,6131200,2236000,625300,11697400,3323900,1911600,1118000,1701400,13918400,362100,12729000,1163700,815800
1993-03-03,3385200,50674400,1957600,2596800,113997600,2201200,4289200,13614000,6965100,10871600,137084800,5979200,6086400,3356100,2572800,864400,3753000,42352000,12224000,11552400,2553600,531600,10377600,1240000,712800,12296600,2718900,1510200,655200,1214400,18000000,190000,9175800,2172300,1138500
1993-03-04,4559400,47084800,1255400,1244000,115754400,1948000,4234400,7875600,4685700,6880800,63977600,7815600,4088400,2063400,2164000,928000,4256800,56659200,17318400,18439200,2304000,532800,20192000,1928000,594100,9410600,2243700,786900,646000,1506700,10907800,272400,11060100,1349100,735700
1993-03-05,8238700,27904800,1932000,3344800,88603200,2512800,4910400,15505200,6537900,10661200,109628800,9099600,5971200,2584500,2702000,1991600,4860800,35724800,11667200,27542400,2764400,280800,11804800,1471200,700100,8139000,5313100,1921500,1405600,2188200,16583700,337800,7834800,1246600,1516300
1993-03-08,10569700,44251200,2353200,2450400,157291200,2223200,4612400,18228000,6666300,13425600,89987200,7484400,5798000,2325600,3197600,2216000,5432200,48022400,9881600,16666800,2827200,345200,8694400,2671200,1514100,6829800,6848100,1949100,1704400,1671500,11950600,390300,11899500,1966800,1606700
1993-03-09,20350500,38707200,1728800,2798400,79732800,1389200,4025200,14451600,6555600,9726000,102092800,8116000,4176400,3868200,3655600,1160400,4423200,41312000,15907200,14048400,3053200,598000,8060800,1528800,1067600,5374000,3195900,1459200,2176800,1375900,14032900,1621000,9278700,1759700,1235600
1993-03-10,12138400,33124000,3588400,1620000,70603200,1626000,2740000,9729600,4613700,14489600,86713600,8547600,4682000,3933600,1807200,884400,7843600,26592000,7980800,19770000,2732000,526400,9563200,2494400,982800,5554400,14075000,1334100,1359200,1008700,9422700,1620700,8574900,1210000,1130200
1993-03-11,6499700,36153600,1926000,1579200,83109600,1570400,2673200,10738800,4831200,9042400,62915200,5136000,3821600,2558400,2120800,1011600,6056800,57779200,6822400,19657200,3374000,360400,8451200,940000,3160500,5641200,7218600,1892700,1082000,1023900,12577800,1053700,7191900,1252200,966500
1993-03-12,11230200,31673600,2135400,3956800,69249600,2658000,5313200,15247200,5651100,9710800,64838400,4635200,4424000,2475900,2860400,1233200,4236200,73580800,8912000,11235600,3156800,232800,4243200,1781600,1159600,6416600,3446500,1317000,1516800,1566200,11628300,1408400,7508700,1115900,1228700
1993-03-15,5463600,34008800,2932600,1596800,75823200,1509600,2523200,6592800,4751100,4830000,36416000,2381600,3888000,2089800,1695600,759200,3254000,35347200,21446400,11114400,2421200,481600,5417600,1622400,648900,4176800,3283800,784200,848800,1122800,8887200,1080000,6416400,1144800,576700
1993-03-16,5556800,25320400,2622000,5005600,84412800,1247200,3108800,6392400,4308300,4576800,100659200,4079200,3624000,3325800,1622400,679600,4820000,36336000,11984000,17025600,1984000,91200,4428800,863200,1535800,3098800,2112300,2619600,1277200,597200,10083300,968600,4587300,799800,588300
1993-03-17,5744300,44055200,1684800,1003200,116388000,1970400,3112800,9836400,4324500,5487200,164188800,13178400,3804000,4476900,2482000,560800,8071200,39644800,5916800,23912400,2840800,342800,5520000,1399200,894500,3765400,2227300,4180800,1025600,1675500,10904300,942300,7896600,728200,720300
1993-03-18,9647400,26546800,1806200,1567200,121888800,1926000,4380000,17570400,5882700,5583600,117177600,7505200,4481600,3229200,3224800,1532000,9347000,34406400,4624000,14727600,2331200,218000,5801600,3028800,813400,3967400,1814800,3309000,1553200,953400,8219600,495200,6519000,1258200,659900
1993-03-19,10871000,38525200,2158600,2337600,91605600,3871200,10617600,26394000,6419100,8929200,94777600,11658000,10848800,3954000,6031600,2739600,10250800,45404800,5798400,14022000,5194800,280400,10988800,3483200,1662900,10143600,4901800,2992800,1782800,726700,13462100,625200,8467200,1451600,1496800
1993-03-22,10478900,41300000,1911600,1592000,72392400,3438800,5541200,14511600,4780800,6731200,129923200,9407600,3830000,2697900,3226800,988000,8479800,34083200,4806400,16527600,3299600,132400,6820800,2302400,773300,5403600,1953200,1968300,1029600,1184700,11508500,363800,8286000,776100,809100
1993-03-23,7062800,25634000,3083400,2774400,88588800,1746800,389600,10638000,5603400,6629200,116403200,6182000,3664800,2721300,2656800,848400,6446200,34409600,4649600,14719200,2684400,142400,6822400,2621600,805500,5043000,1447900,2239800,1126400,1732400,9398100,340200,5388300,1090900,529500
1993-03-24,7065500,35767200,1734400,2788800,114548400,2766000,4150000,19723200,12357000,14302400,84268800,9204400,5128800,5088900,4548400,1450800,26131000,50576000,5446400,40300800,5062800,150400,7934400,1916000,916000,5443200,2844200,1981800,959600,1255000,10793300,665000,7500300,1062800,732900
1993-03-25,3377000,42761600,1994800,1631200,87624000,1949200,4137200,15367200,6711300,11220400,69315200,5504800,4346400,3733800,2955600,1168400,9019200,43833600,6825600,15643200,3285600,290000,6368000,2708800,813600,4190600,2148800,1315500,932400,804900,10847900,427900,13701600,1161300,479400
1993-03-26,2500600,37940000,1804000,2547200,59227200,1772000,3552000,9745200,4111200,9603600,48230400,4248000,4915200,4185600,1704400,1131200,10998400,28380800,6950400,9703200,3686400,380400,4803200,822400,784100,2869200,2049000,2292300,1770000,655800,9350500,392400,7455900,1051500,1037700
1993-03-29,3908200,65427600,1553200,2479200,47390400,2004000,4038800,10774800,4019400,8231200,46579200,5356400,4227600,2197200,2221200,1210000,7661600,48262400,3836800,10452000,2946000,158800,2896000,1825600,728800,3114000,2067000,2165700,1600800,646400,10472700,577900,6374100,938100,1295600
1993-03-30,2921800,66012800,2208600,1378400,86796000,2362400,4224400,9292800,5474100,10202000,52864000,4653600,5480000,1614300,2059600,874400,8173000,140777600,2896000,10747200,3273600,304400,9270400,916000,502500,19427200,1433300,1325400,608400,2389000,11300600,334900,6758700,1379700,1100500
1993-03-31,3690600,55759200,1656600,1973600,51433200,4062400,5801600,10674000,7040100,10373200,56995200,9154400,6323600,1911300,2504400,1508000,11166000,179660800,5244800,21298800,3453600,757200,13971200,1179200,1181900,13703000,2815600,2674200,1972800,2308700,10573100,281200,6891000,636100,943000
1993-04-01,3351600,27050800,1293000,1955200,55605600,2334000,4033200,8482800,5922000,7670400,104662400,4174000,5425200,2150400,1980400,491200,7749600,100412800,6752000,12249600,3373200,637200,3185600,1890400,749900,7689600,2983500,1170300,942800,2032700,5436200,1815900,6539700,715700,607300
1993-04-02,6427000,63448000,1513000,1704000,67179600,2920000,5478800,21573600,12005100,11237200,185769600,7274800,8182400,3041100,3350800,2113200,8572000,73251200,11849600,21193200,5744400,251200,3744000,1145600,1078600,12798000,3216900,2141100,1219600,2280300,14240700,980500,103014600,1337800,646300
1993-04-05,4482600,37293200,1239400,3388800,56084400,2103200,5117600,9288000,12852900,6808400,78742400,4085600,8706000,4099200,4964400,765600,6102800,61187200,10230400,18238800,6286000,294400,2377600,2185600,831000,13527600,3730400,1219200,787600,1538300,11202000,458700,48929400,1382500,562100
1993-04-06,5298400,42092400,1286800,2448000,44049600,3390800,4641600,16423200,35167500,5642000,83731200,5304400,16148000,1578900,4988400,1585200,4999400,55699200,14787200,17223600,8229200,88800,2299200,1241600,1245100,29234600,4595500,1201800,1087600,2002100,10768600,405300,30536100,1530500,503900
