Date,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
1/18/1993,6.501473,2.125,18.625,7.09375,1.201389,17.3125,15,7.052083,10.958333,12.21875,3.492188,11.75,10.8125,13.5,12.3125,25.03125,20.9375,2.796875,2.652344,5.4375,12.8125,19.125,4.070313,5.90625,23.269976,15.125,14.751808,17.916666,18.59375,20.846025,4.122673,43.263748,24.208334,14.547487,30.448717
1/19/1993,6.59803,2.133929,18.75,7.078125,1.236111,17.25,14.8125,7.083333,11.020833,12.5625,3.640625,11.71875,10.71875,13.833333,12.34375,25,20.75,2.78125,2.644531,5.302083,12.625,19.125,4,5.828125,23.438599,15,14.669625,17.958334,18.40625,20.846025,4.094289,42.952499,23.875,14.733994,30.880178
1/20/1993,6.501473,2.133929,18.5,7.0625,1.229167,17.15625,14.71875,7,10.895833,12.0625,3.585938,11.34375,10.5,13.916667,12.375,24.78125,20.5,2.765625,2.628906,5.135417,12.46875,19.46875,3.898438,5.84375,23.438599,14.9375,14.587442,17.791666,18.4375,20.59371,4.094289,42.43375,23.708334,14.889416,30.695267
1/21/1993,6.533659,2.133929,18.375,6.921875,1.232639,17.15625,14.5625,6.90625,10.791667,11.75,3.515625,11.53125,10.4375,13.625,12.28125,24.53125,20.8125,2.742188,2.636719,5.354167,12.375,19.34375,3.96875,5.828125,22.988937,14.90625,14.628534,17.666666,18.0625,20.569679,4.016235,43.056252,23.708334,14.733994,30.633629
1/22/1993,6.469287,2.151786,18.1875,6.8125,1.288194,17.0625,14.53125,6.979167,10.916667,11.625,3.5,11.59375,10.46875,13.333333,12.34375,24.75,21.125,2.804688,2.640625,5.666667,12.4375,19.59375,3.976563,5.890625,23.551014,14.9375,14.792899,17.708334,18.3125,20.749905,4.073002,43.16,24,14.765079,31.188362
1/25/1993,6.662401,2.116071,18.0625,6.90625,1.28125,17,14.59375,7.03125,10.833333,12.1875,3.492188,11.5,10.25,13.291667,12.09375,24.4375,20.9375,2.789063,2.582031,5.645833,12.5625,19.4375,3.945313,5.9375,24.056883,16,14.546351,17.583334,18.21875,21.12237,4.165247,43.678749,24.083334,14.360981,31.065088
1/26/1993,6.179618,2.160714,17.875,6.90625,1.305556,17.5,15.21875,7.09375,11.0625,13.21875,3.523438,11.3125,10.4375,13.291667,12.1875,24.9375,20.625,2.765625,2.582031,5.59375,12.78125,19.375,4.0625,5.859375,23.88826,16.21875,14.710716,17.708334,18.1875,21.350655,4.179439,44.09375,24.458334,14.516403,31.311638
1/27/1993,6.018691,2.178571,17.6875,7.046875,1.277778,17.71875,15.25,7.083333,10.895833,12.28125,3.585938,11,10.53125,13.583333,12.03125,24.5,19.8125,2.734375,2.585938,5.4375,12.5,18.9375,3.953125,5.921875,23.551014,15.96875,15.162722,17.875,18,21.374685,4.172343,44.197498,24.458334,14.982669,31.558186
1/28/1993,5.857763,2.142857,17.3125,7.109375,1.232639,17.8125,15.09375,7.0625,10.75,12.5,3.507813,11.09375,10.375,14,12.3125,24.375,20.25,2.695313,2.535156,5.479167,12.5,19.09375,3.898438,5.84375,23.494806,16.125,14.957265,17.666666,17.96875,21.699089,4.065906,44.30125,24.708334,14.733994,31.619822
1/29/1993,5.793392,2.151786,17.625,7.03125,1.225694,18.03125,15.3125,7.135417,10.708333,12.75,3.40625,10.96875,10.375,13.583333,12.25,24.5,20.25,2.734375,2.539063,5.375,12.5625,19.09375,4.023438,5.8125,23.382391,16.21875,15.121631,17.333334,17.78125,22.27581,4.051714,44.716251,25,14.671825,32.236195
2/1/1993,6.437102,2.116071,17.625,7.015625,1.239583,18.25,15.34375,7.166667,11,13,3.34375,11.09375,10.625,13.625,12.21875,24.5,19.8125,2.695313,2.574219,5.552083,12.5,19.28125,4.0625,5.859375,23.213768,16.28125,14.998357,17.791666,17.3125,22.023495,4.087193,43.990002,25.083334,14.392066,31.928007
2/2/1993,6.404917,2.169643,18,7.015625,1.263889,18.4375,15.40625,7.135417,11.104167,13.0625,3.476563,10.90625,10.6875,13.75,12.3125,24.6875,19.125,2.730469,2.640625,5.510417,12.5,19.5625,4.085938,6,23.607222,16.46875,14.998357,17.75,17.5625,21.951405,4.14396,44.923752,25.291666,14.516403,31.311638
2/3/1993,6.340546,2.178571,17.9375,7.09375,1.295139,18.53125,15.5,7.0625,11.104167,13.125,3.472656,10.875,10.53125,13.708333,12.53125,24.875,18.8125,2.796875,2.664063,5.3125,12.5625,19.78125,4.148438,5.859375,23.944468,16.59375,15.368178,18.083334,17.75,22.071554,4.108481,45.857498,25.166666,14.858332,30.941814
2/4/1993,6.437102,2.142857,17.8125,7.28125,1.284722,18.625,15.4375,7.1875,11.208333,12.75,3.414063,11.375,10.46875,14.125,12.65625,26,19.75,2.742188,2.703125,5.395833,12.71875,20.3125,4.078125,6.171875,24.281713,16.8125,15.655819,17.958334,17.8125,22.227751,4.037523,47.724998,25.208334,15.759778,32.790928
2/5/1993,6.372731,2.116071,17.5,7.375,1.25,18.6875,15.5,7.1875,11.125,12.9375,3.40625,11.46875,10.4375,14.083333,12.84375,26.40625,19,2.648438,2.746094,5.364583,12.75,20.6875,4.171875,6.125,23.944468,16.5625,15.614727,18.458334,17.65625,22.828501,3.952373,48.658749,24.916666,16.257128,33.962032
2/8/1993,6.437102,2.035714,17.8125,7.359375,1.232639,18.8125,15.4375,7.21875,10.9375,13.0625,3.34375,11.28125,10.3125,14.25,12.6875,27.0625,19.1875,2.765625,2.640625,5.104167,12.84375,20.6875,4.054688,6.0625,23.663429,16.4375,15.573636,19.208334,17.4375,23.200966,3.881415,46.6875,25,16.163876,33.900394
2/9/1993,6.469287,2.035714,17.6875,7.25,1.236111,19,15.625,7.21875,10.541667,13.25,3.46875,11.1875,10.28125,14.166667,12.625,27.1875,19.3125,2.710938,2.507813,5.208333,13,20.8125,4.070313,5.96875,23.551014,16.34375,15.450361,19.375,17.375,22.828501,3.845936,46.895,24.75,16.008453,33.962032
2/10/1993,6.437102,2.035714,17.625,7.1875,1.197917,18.84375,15.53125,7.208333,10.604167,13.40625,3.515625,11.3125,10.1875,14.125,12.5,27.125,19.75,2.640625,2.539063,5.208333,13,20.625,4.03125,5.9375,23.88826,16.3125,15.244905,19.25,17.25,22.576185,3.824648,46.272499,24.583334,15.728694,33.468933
2/11/1993,6.437102,1.991071,17.5,7.0625,1.229167,19.03125,15.59375,7.229167,10.6875,12.96875,3.585938,11.4375,10.15625,14.125,12.5625,27.3125,20.375,2.695313,2.539063,5.302083,12.90625,20.53125,4.0625,5.671875,24.169298,16.09375,15.368178,19.291666,17.3125,22.552155,3.874319,46.895,24.541666,15.977368,33.530571
2/12/1993,6.437102,1.964286,17.1875,7.1875,1.21875,19.09375,15.5,7.177083,10.770833,12.78125,3.515625,11.3125,10.15625,14.208333,12.46875,26.9375,20.375,2.664063,2.578125,5.375,13.0625,20.5,3.625,5.703125,24.169298,16,15.450361,19.541666,17.46875,22.552155,3.902702,47.206249,24.416666,16.474718,33.407299
2/16/1993,6.30836,1.910714,17.1875,7.125,1.190972,18.75,15.34375,7.0625,10.479167,12.625,3.445313,11,10.125,13.916667,12.4375,26.65625,19.375,2.589844,2.25,5.114583,12.6875,20.25,3.3125,5.671875,24.281713,15.9375,15.285996,19.25,17.6875,22.227751,3.916894,45.857498,24.208334,16.008453,33.592209
2/17/1993,6.115247,1.901786,16.875,6.96875,1.135417,18.84375,15.5,6.895833,10.333333,12.5625,3.328125,10.625,10.15625,13.416667,12.15625,26.1875,18.9375,2.53125,2.289063,5.010417,12.53125,19.5625,3.203125,5.5,23.775845,15.46875,14.751808,18.333334,17.6875,21.470804,3.902702,43.678749,23.458334,15.884115,31.743097
2/18/1993,6.30836,1.964286,16.875,7.015625,1.15625,18.96875,15.5,6.895833,10.333333,12.75,3.460938,10.875,10.21875,13.708333,12.1875,26.0625,19.0625,2.539063,2.296875,4.979167,12.6875,19.71875,3.109375,5.59375,24.675169,15.59375,14.792899,19,17.875,21.771179,4.14396,44.404999,23.916666,16.41255,32.852566
2/19/1993,6.179618,1.973214,16.9375,7.03125,1.197917,18.84375,15.53125,6.84375,10.375,12.65625,3.460938,10.46875,10.3125,13.291667,12.21875,25.875,19.0625,2.558594,2.246094,4.916667,12.375,20.1875,3.085938,5.546875,24.281713,15.53125,14.916174,18.791666,17.875,21.470804,4.179439,44.612499,23.666666,15.977368,31.619822
2/22/1993,6.179618,1.964286,16.8125,6.953125,1.180556,19.40625,16,6.875,10.229167,12.625,3.601563,10.1875,10.4375,13.625,12.40625,26,18.625,2.492188,2.199219,4.552083,12.40625,19.96875,2.882813,5.515625,24.787584,15.375,14.792899,18.75,18.125,21.350655,4.250397,46.064999,22.666666,16.008453,31.434912
2/23/1993,6.276175,1.964286,17.1875,6.984375,1.15625,19.8125,16.125,6.96875,10.0625,12.875,3.585938,9.75,10.3125,13.916667,12.5625,26.21875,18.375,2.4375,2.078125,4.520833,12.46875,19.09375,2.625,5.609375,25.181038,15.21875,14.998357,18.333334,18.46875,21.326626,4.207822,44.923752,21.083334,16.163876,31.558186
2/24/1993,6.179618,1.861607,17.3125,6.9375,1.118056,19.4375,15.875,6.979167,9.9375,12.78125,3.515625,10.125,10.34375,13.75,12.4375,26.0625,18.75,2.46875,2.171875,4.833333,12.53125,18.84375,2.640625,5.59375,25.012415,15.03125,14.21762,18.208334,18.5,21.374685,4.101385,43.3675,21.333334,16.039537,31.743097
2/25/1993,6.243989,1.901786,17.375,7.078125,1.180556,19.40625,15.875,7.03125,10.5625,12.9375,3.671875,10.4375,10.5,13.958333,12.40625,26.3125,19.0625,2.578125,2.222656,4.760417,12.6875,19.15625,2.875,5.625,25.405869,15.625,14.628534,18.333334,18.5,21.446775,4.243301,43.990002,22,16.257128,32.236195
2/26/1993,6.211803,1.9375,17.3125,7.09375,1.208333,19.25,15.875,7.041667,10.6875,13.5,3.679688,10.46875,10.5625,13.833333,12.6875,26.09375,19.375,2.632813,2.242188,4.8125,12.78125,19.65625,2.820313,5.65625,25.012415,16.125,14.751808,18.375,18.375,21.1464,4.292972,45.442501,22,16.567972,32.112919
3/1/1993,6.30836,1.892857,17.1875,7.25,1.215278,19.28125,15.875,7.041667,10.645833,13.6875,3.648438,10.71875,10.59375,13.75,12.625,26.375,19.625,2.617188,2.253906,4.916667,13,19.40625,2.78125,5.578125,24.787584,16.4375,14.587442,18.25,18.625,21.05028,4.172343,46.064999,22.416666,16.443634,31.743097
3/2/1993,6.30836,1.892857,17,7.234375,1.1875,19.53125,15.9375,6.96875,10.479167,13.65625,3.601563,10.8125,10.53125,13.708333,12.46875,26.0625,19.5625,2.554688,2.292969,4.947917,13.125,19.40625,2.945313,5.640625,24.787584,16.5625,14.381986,18.041666,18.4375,20.773935,4.158152,47.62125,22.083334,16.19496,31.003452
3/3/1993,6.340546,1.928571,17.0625,7.359375,1.229167,19.75,16.15625,7.083333,10.708333,13.59375,3.726563,10.875,10.78125,13.958333,12.8125,26.46875,19.4375,2.648438,2.378906,5.0625,13.1875,19.46875,3.03125,5.6875,24.843792,17,14.50526,18.416666,18.71875,21.05028,4.285876,47.154373,22.75,16.319298,31.496548
3/4/1993,6.404917,1.946429,17.25,7.40625,1.256944,19.5,16.03125,7.145833,10.6875,13.8125,3.742188,10.65625,10.6875,14.041667,12.8125,26.40625,19.375,2.648438,2.328125,5.0625,13.28125,19.25,2.90625,5.6875,25.12483,16.75,14.669625,18.416666,18.78125,20.894085,4.31426,47.776875,21.625,16.878815,31.804733
3/5/1993,6.469287,1.955357,17.25,7.328125,1.28125,19.5625,16.09375,7.083333,10.604167,13.84375,3.703125,10.34375,10.78125,13.708333,12.9375,26.53125,18.8125,2.609375,2.257813,5,13.375,19.40625,2.828125,5.78125,24.9,16.5,14.751808,18.291666,18.8125,20.749905,4.307164,46.843124,21.666666,16.599056,32.174557
3/8/1993,6.630215,1.964286,17.3125,7.34375,1.243056,19.40625,15.84375,7.177083,10.583333,13.875,3.625,10.21875,10.71875,13.666667,12.875,26.90625,18.75,2.582031,2.207031,4.916667,13.4375,19.4375,2.953125,5.765625,24.618961,16.625,14.957265,18.416666,18.6875,21.098339,4.356835,47.465626,21.333334,16.474718,31.558186
3/9/1993,7.016441,2.017857,17.25,7.4375,1.256944,19.40625,16.125,7.28125,10.770833,14.03125,3.671875,10.5,10.9375,13.958333,13.03125,27.25,19.0625,2.625,2.292969,4.979167,13.5,20.3125,2.890625,5.859375,24.843792,16.9375,15.039448,19.083334,18.6875,21.627001,4.420697,55.091251,21.25,16.567972,32.975838
3/10/1993,7.177369,2.026786,17.0625,7.453125,1.267361,19.34375,16.0625,7.28125,10.770833,14.21875,3.6875,11,10.75,14.291667,13.0625,27.28125,19.25,2.640625,2.285156,5.083333,13.34375,20.25,2.90625,5.875,24.450338,16.9375,14.957265,19.208334,18.5,21.999466,4.406506,56.647499,21.375,16.661224,32.975838
3/11/1993,6.95207,2.035714,17.4375,7.40625,1.28125,19.53125,15.9375,7.302083,10.708333,13.96875,3.679688,11.15625,10.71875,14.666667,13.15625,27.34375,19.875,2.664063,2.332031,5.25,13.34375,20.375,3.09375,5.984375,24.281713,16.9375,14.792899,19.083334,18.46875,21.374685,4.441985,58.203751,21.791666,16.661224,32.790928
3/12/1993,6.984256,2.026786,17.3125,7.234375,1.291667,19.3125,15.78125,7.239583,10.541667,13.5,3.640625,10.84375,10.65625,14.208333,12.75,27.1875,19.25,2.6875,2.273438,5.166667,13.3125,20.25,2.984375,5.9375,23.719637,16.5,14.751808,18.666666,18.25,20.870054,4.406506,59.44875,21.833334,16.661224,31.434912
3/15/1993,7.209554,2,17.625,7.21875,1.315972,19.3125,15.71875,7.208333,10.708333,14.03125,3.695313,11,10.5625,14.25,12.9375,27.25,19.6875,2.789063,2.285156,5.229167,13.375,20,3.25,5.796875,23.551014,16.6875,14.792899,18.666666,17.96875,20.821995,4.392314,62.25,21.833334,16.661224,31.928007
3/16/1993,7.016441,2.044643,17.8125,7.25,1.326389,19.3125,15.78125,7.21875,10.791667,13.78125,3.734375,10.75,10.75,14.083333,13.09375,27.15625,19.0625,2.757813,2.394531,5.114583,13.28125,20,3.1875,5.875,23.775845,16.75,14.875082,18.291666,18.15625,21.170429,4.385218,61.938751,21.708334,16.816647,32.236195
3/17/1993,6.984256,2.017857,17.5,7.203125,1.315972,19.46875,15.96875,7.25,10.708333,13.75,3.742188,10.34375,10.78125,14.416667,13.0625,27.0625,18.75,2.710938,2.382813,4.96875,13.25,20.1875,3.0625,5.859375,24.056883,16.6875,14.875082,17.416666,18.1875,21.1464,4.406506,58.514999,21.5,16.816647,32.112919
3/18/1993,7.112998,1.964286,17.1875,7.21875,1.28125,19.78125,16.0625,7.260417,10.708333,13.65625,3.625,10.125,10.6875,14,13.15625,27.0625,18.3125,2.679688,2.375,4.875,13.125,20.0625,2.976563,5.84375,23.88826,16.75,14.669625,17.5,18.03125,21.1464,4.31426,57.892502,21.458334,16.972069,31.804733
3/19/1993,7.209554,1.964286,17.25,7.25,1.263889,19.96875,16.21875,7.395833,10.8125,13.625,3.625,10.0625,10.71875,14.041667,13.34375,27.46875,18.25,2.679688,2.414063,4.96875,13.28125,20.4375,2.984375,5.828125,23.944468,16.9375,14.875082,17.458334,18.15625,21.19446,4.328452,58.514999,21.458334,17.065321,32.112919
3/22/1993,7.209554,1.910714,17.3125,7.25,1.222222,19.9375,16.125,7.322917,10.708333,13.375,3.5625,9.84375,10.5625,13.583333,13.3125,27.375,17.875,2.601563,2.371094,4.84375,12.9375,20.1875,2.828125,5.859375,23.719637,16.5,14.628534,17.208334,17.96875,21.05028,4.22911,55.713749,21.083334,16.816647,32.359467
3/23/1993,7.370482,1.901786,17.25,7.3125,1.201389,19.9375,16.21875,7.427083,10.583333,13.34375,3.5625,9.9375,10.5,13.791667,13.3125,27.59375,18.0625,2.609375,2.414063,4.854167,12.84375,19.96875,2.835938,5.921875,23.944468,16.5,14.587442,17.333334,18.1875,21.05028,4.14396,56.025002,21.083334,16.940985,32.421104
3/24/1993,7.402668,1.883929,17.6875,7.4375,1.152778,20.125,16.09375,7.34375,10.458333,13.34375,3.515625,9.875,10.375,13.625,13.21875,27.5625,16.9375,2.601563,2.402344,4.854167,12.75,19.75,2.890625,5.84375,24.056883,16.3125,14.464169,17.375,18.3125,20.725876,4.236206,55.869373,21.083334,17.127491,32.297829
3/25/1993,7.145183,1.919643,17.375,7.453125,1.166667,20.375,16.21875,7.46875,10.333333,12.6875,3.59375,9.9375,10.46875,13.291667,13.15625,27.4375,17.3125,2.703125,2.4375,4.791667,12.5625,19.6875,2.867188,5.828125,24.281713,16.3125,14.340894,17.166666,18.40625,20.59371,4.129768,58.359375,20.916666,17.096407,32.359467
3/26/1993,7.209554,1.955357,17.6875,7.453125,1.263889,20.125,16.375,7.520833,10.645833,12.65625,3.632813,10.21875,10.65625,13.375,13.28125,27.3125,17.6875,2.75,2.457031,4.979167,12.5,19.8125,2.90625,5.96875,24.562754,16.6875,14.423077,17.166666,18.6875,20.52162,4.22911,57.736874,20.833334,17.034237,32.174557
3/29/1993,7.145183,1.866071,17.5625,7.4375,1.256944,20.1875,16.3125,7.510417,10.479167,13,3.570313,9.90625,10.40625,13.666667,13.375,27.4375,17.125,2.710938,2.386719,4.885417,12.3125,20.09375,2.921875,5.9375,24.562754,16.5,14.50526,16.791666,19.03125,20.425501,4.186535,58.514999,20.75,16.878815,31.434912
3/30/1993,7.080812,1.825893,17.6875,7.53125,1.236111,20.46875,16.46875,7.5,10.541667,13,3.578125,10.03125,10.46875,13.708333,13.46875,27.5,17.375,2.765625,2.367188,5.010417,12.375,20.3125,3.039063,5.953125,24.618961,16.625,14.340894,16.625,19.03125,20.245275,4.214918,58.048126,20.875,16.599056,31.311638
3/31/1993,7.112998,1.875,17.8125,7.53125,1.229167,20.6875,16.59375,7.572917,10.458333,12.5625,3.625,10.6875,10.75,13.541667,13.34375,27.625,18.25,2.851563,2.410156,5.291667,12.53125,20.0625,3.273438,5.9375,24.787584,15.6875,14.546351,17.333334,19.25,19.668554,4.307164,58.514999,21.666666,16.661224,31.188362
4/1/1993,6.95207,1.830357,17.5,7.390625,1.25,20.71875,16.53125,7.458333,10.604167,12.875,3.589844,10.65625,10.65625,13.583333,13.25,27.40625,17.5625,2.890625,2.390625,5.1875,12.59375,20.0625,3.21875,5.90625,25.181038,16,14.628534,17.083334,19.5,19.344151,4.321356,57.736874,21.5,16.567972,30.695267
4/2/1993,7.016441,1.803571,17.4375,7.34375,1.208333,20.40625,16.3125,7.40625,10.270833,13,3.453125,10.0625,10.65625,13.583333,13.34375,27.3125,17.125,2.867188,2.351563,5.052083,12.40625,20,3.078125,5.84375,24.506546,15.375,14.628534,16.791666,19.25,19.39221,4.264589,55.4025,18.416666,16.536888,31.311638
4/5/1993,6.95207,1.785714,17.25,7.296875,1.180556,20.375,16.5625,7.40625,10.0625,13.15625,3.375,10.09375,10.5,13.083333,13.125,27.1875,17.3125,2.773438,2.316406,4.947917,12.15625,20,3.03125,5.875,24.169298,15.25,14.381986,16.833334,19.0625,19.32012,4.14396,56.025002,17,16.288212,30.941814
4/6/1993,7.273925,1.785714,17.4375,7.296875,1.208333,20.90625,16.6875,7.489583,9.75,13.15625,3.484375,10.40625,10.1875,13.333333,12.90625,27.40625,17,2.867188,2.296875,4.916667,11.78125,19.9375,3.054688,5.9375,24.225506,14.75,13.92998,17.041666,19.34375,19.091835,4.136864,55.869373,16.791666,16.257128,31.188362
4/7/1993,7.306111,1.75,17.5625,7.421875,1.1875,21.09375,16.90625,7.583333,9.416667,12.8125,3.484375,10.03125,9.90625,13.125,12.65625,27.75,16.875,2.8125,2.195313,4.8125,11.65625,19.9375,3.015625,6.046875,24.675169,13.75,13.888889,16.791666,19.5,18.79146,4.129768,55.4025,15.958333,15.9152,31.311638
4/8/1993,7.370482,1.785714,18.125,7.453125,1.25,21.15625,16.96875,7.635417,9.708333,13.0625,3.570313,9.75,9.875,13.5,12.625,27.96875,17,2.8125,2.265625,4.916667,11.75,19.875,3.039063,6.078125,24.843792,13.875,13.642341,17,19.34375,18.623249,4.186535,57.114376,15.833333,16.163876,30.941814
4/12/1993,7.499224,1.767857,18.0625,7.484375,1.229167,21.21875,17.03125,7.65625,9.75,12.6875,3.554688,9.90625,9.9375,13.75,12.71875,27.8125,16.625,2.773438,2.242188,4.895833,12.125,19.96875,2.921875,5.984375,24.281713,14.6875,13.477975,16.916666,19.21875,18.094589,4.250397,57.892502,15.5,16.132792,30.880178
4/13/1993,7.563595,1.803571,18.375,7.578125,1.222222,21.21875,17.1875,7.78125,9.75,12.75,3.671875,10.0625,9.84375,14.333333,12.84375,27.375,17.1875,2.820313,2.320313,5.104167,11.84375,20,3.015625,6.125,24.562754,15,13.806706,16.708334,19.5,18.623249,4.292972,58.826248,16,16.443634,30.633629
4/14/1993,7.499224,1.723214,18.375,7.640625,1.256944,21.21875,17.09375,7.78125,9.916667,12.28125,3.507813,9.90625,9.78125,14.583333,12.65625,27.75,17,2.78125,2.34375,5.041667,11.75,19.9375,3.039063,6.1875,24.337923,14.5625,13.92998,16.583334,19.46875,18.695339,4.236206,62.094376,16.208334,16.878815,31.003452
4/15/1993,7.59578,1.723214,18.375,7.609375,1.270833,21.21875,17.15625,7.822917,9.444445,12.25,3.5,9.875,9.96875,14.25,12.34375,28.28125,16.875,2.75,2.304688,5.0625,11.9375,19.96875,2.929688,6.171875,24.337923,13.75,13.642341,16.541666,19.625,18.79146,4.22911,62.25,16.25,16.878815,31.311638
4/16/1993,7.338296,1.723214,18.5,7.703125,1.263889,21.0625,17,7.979167,9.5,12.25,3.492188,9.75,9.90625,13.75,12.40625,28.5625,16.625,2.726563,2.304688,5.0625,12.34375,19.9375,2.914063,6.171875,24.562754,13.8125,13.683432,16.541666,19.96875,18.947655,4.193631,61.005001,16.333334,17.127491,31.804733
4/19/1993,7.434853,1.732143,18.875,7.703125,1.229167,21.09375,17.1875,7.927083,9.194445,12.5625,3.140625,9.875,9.5,13.75,12.15625,29,17,2.71875,2.273438,5.052083,12.09375,20,2.914063,6.171875,24.506546,13.4375,13.601249,17.041666,20.15625,19.067804,4.22911,59.759998,16.333334,17.345081,32.051281
4/20/1993,7.370482,1.741071,18.8125,7.78125,1.201389,20.875,16.84375,7.885417,8.944445,12.46875,3.070313,10.28125,9.53125,13.541667,11.71875,28.75,18.1875,2.710938,2.21875,5.166667,11.875,20.375,3.070313,6.265625,24.843792,13.25,13.765615,17.375,20.1875,19.043776,4.158152,57.892502,16.291666,17.096407,32.174557
4/21/1993,7.24174,1.794643,18.5,7.6875,1.159722,20.9375,16.65625,7.854167,9.333333,12.5,3.171875,10.625,9.625,13.416667,11.875,28.28125,18.75,2.710938,2.234375,5.458333,11.90625,20.09375,3.328125,6.15625,24.675169,13.1875,13.642341,17.5,20.0625,19.32012,4.165247,57.581249,16.375,16.909901,32.975838
4/22/1993,7.273925,1.758929,18.75,8.109375,1.194444,20.625,16.5625,7.697917,9.416667,12.21875,3.15625,10.59375,9.75,13.208333,12,28.375,18.375,2.640625,2.25,5.489583,11.75,20,3.25,6.015625,24.394131,13.3125,13.354701,17.583334,19.8125,19.668554,4.243301,56.803123,16.208334,16.443634,32.54438
4/23/1993,7.434853,1.776786,18.9375,8.4375,1.1875,20.40625,16.28125,7.677083,9.305555,12.03125,3,10.0625,9.71875,12.833333,11.65625,28.4375,17.5625,2.59375,2.1875,5.333333,11.78125,19.875,3.21875,6.09375,23.663429,13.1875,13.231426,18.5,19.3125,19.368179,4.22911,56.958752,15.791667,16.101706,32.852566
